검색어,공고 이름,회사 이름,회사 위치,경력,직무분야,게시일,마감일,링크,직군
AI,(재택) 네이버 카페 관리자 모집 [AI활용 가능자 우대],세이프마케팅,경기김포시,경력무관,"마케팅기획, 마케팅전략, 광고마케팅, 디지털마케팅, 광고대행사",2026-08-19,~ 09/18(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54787210,AI
AI,[주4일제] 명동·강남 Ai피부과 전부서 채용 업계최고대우,테이아 의원 강남본점,서울서초구,경력무관,"피부관리사, 간호사, 마취간호사, 간호조무사, 병원총무 외",2026-08-10,~ 09/07(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54418542,AI
AI,AI가 대체할 수 없는 기술자 양성 (선박 부품),원엔지니어링,부산영도구,경력무관,"제조가공, 조선",2026-08-24,~ 09/23(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54828724,AI
AI,Figma·AI 활용 웹디자이너 모집 (상세페이지·패키지·인쇄),주식회사 청훈,경기김포시,경력1년↑,"그래픽디자인, 배너디자인, 브랜드디자인, 앱디자인, 웹디자인 외",2026-08-20,~ 09/19(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54795790,AI
AI,AI반도체 제조 신입공채ㅣ(상여300 정착지원금60)ㅣ기숙사有,주식회사프로원스,경기안산시 단원구,경력무관,"품질관리, 생산, 단순생산직, 제조가공, 생산관리 외",2026-08-11,~ 09/10(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54709470,AI
AI,AI반도체 PCB 제조 신입 공채ㅣ(상여300 정착지원금60)ㅣ,주식회사프로원스,경기안산시 단원구,경력무관,"품질관리, 생산, 단순생산직, 제조가공, 생산관리 외",2026-08-14,~ 09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54751310,AI
AI,부천ㅣ안산ㅣAI 반도체 패키지ㅣ2026년 정규직 마지막 공채,주식회사프로원스,경기부천시 원미구,경력무관,"품질관리, 생산, 단순생산직, 제조가공, 생산관리 외",2026-08-22,~ 09/21(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54818678,AI
AI,AI 반도체 패키지ㅣ시급11490ㅣ교대ㅣ 2026년 정규직 공채,퍼펙트커리어 주식회사,경기부천시 원미구,경력무관,"재단사, QA, 품질관리, 생산, 단순생산직 외",2026-08-22,~ 09/21(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54818762,AI
AI,AI 시스템/인프라 엔지니어,(주)씨어스,경기성남시 분당구,경력 5~20년,"AI(인공지능), Python, Linux, Docker, 인프라엔지니어 외",2026-08-13,~ 09/11(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54736976,AI
AI,사내 IT 시스템 운영 및 AI 업무자동화 담당자 채용,(주)알멕,경남창원시,경력 3~20년,"S/W, AI(인공지능), IT컨설팅, ERP, SAP 외",2026-07-21,~ 09/19(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54514548,AI
AI,"[아정당 부산] AI 전략 기획, 실행 담당자",(주)아정네트웍스,부산북구,신입,"AI(인공지능), 마케팅기획, 전자상거래",2026-07-07,~ 09/02(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54090584,AI
AI,AI백엔드 개발 경력,(주)유비온,서울구로구,경력 5~10년,"백엔드/서버개발, AI(인공지능), Python, Git, RestAPI 외",2026-07-20,~ 09/18(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54504032,AI
AI,(주)풍인무역 Digital팀 AI Engineer 경력직 채용,㈜풍인무역,서울강남구,경력2년↑,"AI(인공지능), Python, Pytorch, SQL, Tensorflow 외",2026-08-20,~ 09/19(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54800350,AI
AI,"AI 제품매니저, 풀스택 엔지니어 (신입, 경력) 채용",(주)아크릴,서울강남구,경력2년↑,"백엔드/서버개발, AI(인공지능), Python, Linux, 프론트엔드 외",2026-08-16,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54726248,AI
AI,AI 엔지니어(음성 에이전트) 모집,넷마블(주),서울구로구,경력2년↑,"AI(인공지능), 기술지원, 솔루션, AI(인공지능), 딥러닝 외",2026-07-28,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54582183,AI
AI,AI 엔지니어(VLM 기반 게임 에이전트),넷마블(주),서울구로구,경력2년↑,"AI(인공지능), 기술지원, 솔루션, AI(인공지능), 딥러닝 외",2026-07-28,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54582142,AI
AI,HCG AI x HR R&D Center,(주)휴먼컨설팅그룹,서울서초구,경력 1~5년,"솔루션, R&D, AI(인공지능), 데이터엔지니어, 연구원 외",2026-08-12,~ 09/10(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54723182,AI
AI,AI연구소 온톨로지 엔지니어 채용,(주)인피닉,서울강남구,경력5년↑,"AI(인공지능), AI(인공지능), Python, IT컨설팅",2026-08-18,~ 09/16(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54765998,AI
AI,(청년취업사관학교) AI Agent 실무 프로젝트 기반 풀스택 개발자 양성과정,(주)솔트룩스,서울동대문구,신입·경력,"AI(인공지능), AI(인공지능), Python, 데이터엔지니어, 데이터분석가 외",2026-08-18,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54532731,AI
AI,[하이브랩] 풀스택 AI 엔지니어 실장급 채용 (8년차 이상),(주)하이브랩,경기성남시 분당구,경력8년↑,"AIX, AI(인공지능), AI(인공지능), API, AWS 외",2026-08-21,~ 09/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54808578,AI
AI,[하이브랩] AI 엔지니어 (AI Engineer / ML Engineer),(주)하이브랩,경기성남시 분당구,경력3년↑,"AI(인공지능), AI(인공지능), Python, AWS, Docker 외",2026-08-24,~ 09/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54807974,AI
AI,[하이브랩] AI BE 개발자 채용,(주)하이브랩,경기성남시 분당구,경력3년↑,"AI(인공지능), AI(인공지능), Python, AWS, Docker 외",2026-08-21,~ 09/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54807890,AI
AI,AICC AI Agent 개발자 채용,(주)메타엠,서울중구,경력5년↑,"AI(인공지능), 백엔드/서버개발, 웹개발, AI(인공지능), 딥러닝 외",2026-08-25,~ 09/24(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54838468,AI
AI,AI 엔지니어,(주)와이어트,서울강남구,경력 2~8년,"AI(인공지능), Python, 데이터엔지니어, 데이터분석가, 데이터라벨링 외",2026-08-01,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54608115,AI
AI,AI Engineer,(주)라피치,서울강남구,경력무관,"솔루션, AI(인공지능), Python, Linux, SI개발 외",2026-07-31,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54621023,AI
AI,[LG CNS] 보안 분야 전 영역 전문가 모집(경력)(AI보안),(주)엘지씨엔에스,서울강서구,경력,"정보보안, 정보통신, AI(인공지능), 보안컨설팅",2026-08-20,~ 08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54796819,AI
AI,[이노션] AI 엔지니어 (Data/Analytics) (상시채용 인재풀),(주)이노션,서울강남구,경력1년↑,"AI(인공지능), AI(인공지능), 데이터엔지니어, 광고대행사",2026-07-24,~ 08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54554379,AI
AI,[경력] AI 개발자 채용,(주)위존,서울강남구,경력7년↑,"백엔드/서버개발, 웹개발, AI(인공지능), Python, 프론트엔드 외",2026-08-20,~ 09/19(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54798398,AI
AI,[경력] AI 개발자 채용(리딩/아키텍트),(주)위존,서울강남구,경력10년↑,"백엔드/서버개발, 웹개발, AI(인공지능), Python, 프론트엔드 외",2026-08-20,~ 09/19(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54798264,AI
AI,[경력] AI 거버넌스 및 기술전략 기획자 채용,(주)위존,서울강남구,경력5년↑,"기술지원, AI(인공지능), IT컨설팅, 소프트웨어개발",2026-08-20,~ 09/19(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54798503,AI
AI,"AI 통합 DX/PM(사무,연구,제조 부문 전사 총괄)",벡스인터코퍼레이션(주),서울서초구,경력3년↑,"AIX, AI(인공지능), IT컨설팅, 석유화학, 화학",2026-08-05,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54649828,AI
AI,IT/AI부문(전문연구요원포함)경력(1~3),(주)연합인포맥스,서울종로구,경력 1~3년,"AI(인공지능), 딥러닝, 머신러닝, 언론사",2026-08-03,~ 09/01(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54631124,AI
AI,[SOOP] AI Serving Engineer,(주)숲,경기성남시 분당구,경력4년↑,"AI(인공지능), 기술지원, 정보통신, S/W, 백엔드/서버개발 외",2026-08-19,~ 09/06(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54783250,AI
AI,[SOOP] AI 기반 개인화 추천 시스템 엔지니어,(주)숲,경기성남시 분당구,경력 3~5년,"AI(인공지능), AI(인공지능), Python, 데이터엔지니어, 딥러닝 외",2026-08-19,~ 09/06(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54788150,AI
AI,[AI Solution개발팀] AI연구소 영상보안 응용SW개발 경력직 채용,(주)인텔리빅스,서울서초구,경력 5~20년,"백엔드/서버개발, AI(인공지능), Linux, 딥러닝, 신경망 외",2026-07-27,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54575931,AI
AI,[AI HW품질팀] HW개발 품질 담당자 정규직 채용,(주)인텔리빅스,서울서초구,신입·경력,"정보통신, 품질관리, AI(인공지능), IoT, 품질검사원 외",2026-07-27,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54575944,AI
AI,[부전전자 S Lab] 음향 AI·컴퓨터비전 연구원 3개 분야 채용,부전전자(주),서울강남구,경력,"AI(인공지능), 전자",2026-08-13,~ 09/10(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54715103,AI
AI,[대전/기술연구소] AI Agent 구축 및 개발 채용,(주)케이쓰리아이,대전유성구,경력3년↑,"AI(인공지능), Python, AIAgent, 컨텐츠제공",2026-08-13,~ 10/12(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54738748,AI
AI,[AI Solution개발팀] AI연구소 해외향 영상보안 응용SW개발자,(주)인텔리빅스,서울서초구,경력 3~20년,"백엔드/서버개발, AI(인공지능), Linux, 딥러닝, 신경망 외",2026-08-11,~ 10/10(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54717955,AI
AI,[진학사] AI 엔지니어 인재 채용 (경력),(주)진학사,서울종로구,경력3년↓,"AI(인공지능), 솔루션, AI(인공지능), 머신러닝, 빅데이터 외",2026-08-21,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54808350,AI
AI,AI(인공지능) 데이터 라벨링 어시스턴스 모집,렉스젠(주),경기안양시 동안구,경력무관,"AI(인공지능), 머신러닝, 빅데이터, 소프트웨어개발",2026-08-25,~ 09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54749134,AI
AI,"에너지 플랫폼 개발(AI, 웹개발, 솔루션) 경력직 채용",(주)바이텍정보통신,경기성남시 분당구,경력3년↑,"웹개발, AI(인공지능), 딥러닝, 머신러닝, Java 외",2026-07-29,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54597684,AI
AI,[판교] 하이얼코리아 AI Intern(6M),(주)맨파워그룹코리아,경기성남시 분당구,경력무관,"기술지원, 백엔드/서버개발, 웹개발, AI(인공지능), Python 외",2026-08-13,~ 08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54735594,AI
AI,[의료AI기업] AI Engineer/보험등재(Market Access) 모집,뉴로핏(주),서울강남구,경력무관,"AI(인공지능), 의료기기연구, AI(인공지능), 딥러닝, 연구원 외",2026-08-18,~ 09/17(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54764941,AI
AI,[AI 전문기업 아크릴] 인허가(RA) 담당 모집,(주)아크릴,서울강남구,경력 3~5년,"AI(인공지능), 제약/바이오, 의료기기연구, R&D, AI(인공지능) 외",2026-08-22,~ 09/21(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54818643,AI
AI,"제조 ERP, MES, 스마트팩토리 및 제조AI 개발자 모집 (정규직)",(주)소프트원,서울강서구,경력 3~10년,"AI(인공지능), IT컨설팅, DBA, ERP, IoT 외",2026-07-08,~ 09/06(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54408255,AI
AI,AI 연구개발 경력사원 채용,(주)에이치비테크놀러지,경기성남시 분당구,경력3년↑,"AI(인공지능), R&D, AI(인공지능), Python, 딥러닝 외",2026-08-03,~ 09/02(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54632759,AI
AI,IT부문 - AI Engineer,메리츠증권(주),서울영등포구,경력3년↑,"AI(인공지능), 인프라, AI(인공지능), 아키텍쳐, 증권사",2026-08-11,~ 09/11(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54708427,AI
AI,[서울경제시그널] AI 콘텐츠 시스템 구축담당 인턴사원 모집,(주)서울경제신문,서울종로구,경력무관,"AI(인공지능), AI(인공지능), 신문사, 언론사, 일간지 외",2026-08-18,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54770356,AI
AI,[LSK Global PS] AI전략팀(신설조직) 채용,(주)엘에스케이글로벌파마서비스,서울중구,경력1년↑,"AI(인공지능), AI(인공지능), 의약·제약, 의료·보건, 바이오 외",2026-08-25,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54800129,AI
AI,AI 개발자 모집,(주)소프트아이텍,대전유성구,경력2년↑,"AI(인공지능), 소프트웨어개발",2026-07-24,~ 09/22(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54552992,AI
AI,AI 데이터센터 기술기획 FAE직 경력,(주)유니트론텍,서울강남구,경력 11~15년,"기술지원, SE(시스템엔지니어), 솔루션, 백엔드/서버개발, 인프라 외",2026-07-27,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54575394,AI
AI,[대구] AI 코딩 개발자,(주)프로그레스미디어,대구서구,경력무관,"솔루션, 웹개발, AI(인공지능), 앱개발, 광고대행사",2026-07-27,~ 09/25(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54573731,AI
AI,의료영상 AI/영상처리 연구원,(주)엠아이텍,서울강남구,경력 2~10년,"AI(인공지능), S/W, AI(인공지능), 딥러닝, 연구원 외",2026-07-28,~ 08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54582449,AI
AI,[LG CNS 자회사] AI 엔지니어 [PM/PL] 채용,(주)비즈테크아이,서울강서구,경력3년↑,"AI(인공지능), AI(인공지능), Python, 머신러닝, OCR 외",2026-08-05,~ 08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54660865,AI
AI,상·하수도 AI 솔루션 개발 신입/경력직 채용,㈜그린텍아이엔씨,경기안양시 동안구,신입·경력,"솔루션, R&D, AI(인공지능), 자동제어",2026-08-12,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54727202,AI
AI,[대웅그룹/idsTrust] AI Agent Platform Engineer 채용,(주)아이디에스앤트러스트,서울강남구,경력3년↑,"AIX, AI(인공지능), SI·시스템통합, ERP, 솔루션업체 외",2026-08-11,~ 09/10(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54715651,AI
AI,[하이브랩] UI 디자이너 (AI Native) 채용 (3년차 이상),(주)하이브랩,경기성남시 분당구,경력3년↑,"AI(인공지능), 웹디자인, 콘텐츠디자인, AD(아트디렉터), BI디자인 외",2026-08-21,~ 09/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54807662,AI
AI,[AI센터] AI 웹서비스 개발 담당,(주)스마일게이트,경기성남시 분당구,경력 3~15년,"AI(인공지능), AI(인공지능), RPG",2026-07-15,~ 09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54475812,AI
AI,[로보티즈AI] RX시스템아키텍처 엔지니어 모집의 건,(주)로보티즈,서울강서구,경력무관,"AI(인공지능), AI(인공지능), 로봇엔지니어, 로봇설계, 기구설계 외",2026-08-18,~ 10/17(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54769632,AI
AI,[로보티즈AI] RX 셀 플랫폼설비 인터페이스 엔지니어 모집,(주)로보티즈,서울강서구,경력무관,"AI(인공지능), AI(인공지능), 로봇엔지니어, 로봇설계, 기구설계 외",2026-08-18,~ 10/17(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54769537,AI
AI,[코스닥기업] 생성형 AI 엔지니어 채용,(주)비아이매트릭스,서울강남구,경력5년↑,"AI(인공지능), Python, 데이터엔지니어, 머신러닝, 데이터시각화 외",2026-08-24,~ 08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54795100,AI
AI,[KIGIS사업부] AI 소프트웨어 개발,(주)경우시스테크,서울금천구,경력3년↑,"AI(인공지능), AI(인공지능), Python, Linux, 앱개발 외",2026-08-24,~ 09/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54827568,AI
